,id,text,label,label_text
18717,edf210faf5,I got the ticket dismissed,2,positive
18718,d23b3d8a0f,Nobody likes to feel low priority.,0,negative
18719,0bf00d3823,thank God we finally found her!,2,positive
18720,aa8402bcba, Are you in Galbladia Garden? That **** is hard.,0,negative
18721,799cb5b609,Thunder & lightning scarededededed me!,0,negative
18722,4d180a3b36,"band recommended by Steph --> PARAMORE! who else? a great band, consists of->Hayley Williams,Josh Farro,Zac Farro,Jeremy Davis  best band!",2,positive
18723,c8c4df8736," Dude, you could totally get that then sell it to some Denton musician and profit",1,neutral
18724,bf6381a3dd,Riley had an alphabet fashion show today and I forgot my camera.  It was so cute!,2,positive
18725,afffcffa07,Summer/ Yet I have to read 6 books.... 6 LONG books,1,neutral
18726,45e57df890," this is 5 hours late, but i never managaed to sleep properly. i think david tweeting me back earlier is the reason. ahaha",1,neutral
18727,309d756838,doing the awful online portuguese test!,0,negative
18728,4f877f23a9,"Why do i never get to see my paychecks? It`s not fair, the second i get them they`re gone!",1,neutral
18729,65ac3414c9,  if you need to talk or vent let me know,1,neutral
18730,4eb5424a63,I had so much fun tonight!! But i am soo excited to get home and go to sleep,2,positive
18731,5d0b570b15, Only Tao in the summer?? That is not many,1,neutral
18732,7f8f40319a," SUFFICATION NO BREATHING. It`s okay. There`ll be more. You`re invited to mine, but I can`t promise fun times.  *Jinx",0,negative
18733,54b1afe7a8, Ooh can I have some? I`m hungry but I don`t wanna get outta bed,1,neutral
18734,80fc443957,Answering email questions for Art of Photography Show. Yes-I actually reply.  http://www.artofphotographyshow.com Entry deadline May 22nd,1,neutral
18735,432eb522cb, don`t see the link on my web interface,1,neutral
18736,f82fc1a0f6,because he _real_nash wants to be an honorary Filipino  i`ll follow him now ;)) thanks !,2,positive
18737,6fcf1738a5, Welcome to two months ago! Banjo Tooie is about to be released!,1,neutral
18738,36ff6aaafd,heading to work,1,neutral
18739,ea47927805,webcam still wont work  evil stuffs.,0,negative
18740,da1d54f5ec,"Days with cellstorms, I like it!",2,positive
18741,b4c98aaeb1,  cool its my P,1,neutral
18742,301547e510, are you making fun of the  call-in guy?,2,positive
18743,89a112a6e7, u go to profile then ill help u from there cause ur right next to me!!! he he he,2,positive
18744,6ecaa33c8a,Massive headache,0,negative
18745,1a8da44995, Welcome home!  Glad you made it home safe!,2,positive
18746,8d6762c050,2 hours 3 mins left.....THE PRESSURE!!!! We need to hurry  #48hours,0,negative
18747,fc3c764d94,Dreary bus ride home. Im rubbing my eyes out but at least I didn`t spend the day in school. Over 12 hrs well spent,1,neutral
18748,493f4d200a, This definitely separates a professional robber & from an amateur one!,0,negative
18749,db32167a64, So are you going to watch Star trek or Wolverine..? I bet you are going to watch both  Right?,1,neutral
18750,0b77c1605e,bye! off to the movies with jake,1,neutral
18751,5469d43a8c, *hugs back* me too,2,positive
18752,e5b3f605e0, and welcome to dk  #jaoo,2,positive
18753,72009a4a01,i went to go check my phone for messages. then i remembered i dont have a phone anymore,1,neutral
18754,3cc8c62e3b,So hyped about E3. I wish I could go...,2,positive
18755,2b0824d835,Happy mother`s day to all the mums out there,2,positive
18756,ac550dc9c3, that`s why you are visiting alllllll the time next year.. It will never be the same though,1,neutral
18757,e19fed8be8,One good deed deserves another. I hope to help someone else some day,2,positive
18758,e683917909, lol were always friends  i havent got hers yet .. and im busy next weekend  dunno when im getting yours and hers,1,neutral
18759,a621de5542, ok - thats enough!,1,neutral
18760,da416376a5,Its funny how I want something even more... now that someone else has it and i cant anymore    hahaha NEXT!,2,positive
18761,fcd963ecc8,Made it home..Night my twitties,1,neutral
18762,ecf5fb5b51,  How come everyone seems to make so much more money than me.,0,negative
18763,d0db1353bd,"If all goes according to plan, you CSE RFID guinea pigs should have a **** FF extension to play with by the end of this week",1,neutral
18764,cc632f7caa,wow i just slept till 2pm..again... good job me,2,positive
18765,28b973d4fd,haven`t tweeted in like a day.  so here goes...,1,neutral
18766,e989780e68," my lil sister Charese, her best friend passed today",2,positive
18767,5aa4668397,my mum thought that my brother laughing was the cat about the throw up... smooth,1,neutral
18768,296673ff0f,"i dislike math, but math HATES me",0,negative
18769,b82ebc3646, ugh. it sounds like a busted cable box then  what time zone are you in?,0,negative
18770,a2d7563226, u dont have to quit smoking  http://bit.ly/CHZLW,1,neutral
18771,7c1c680064, Haha  i like you default picture.     Meow.,2,positive
18772,095aa261cb,"Uggh everything, I`m sending you!!! I keep sending it to my Twitter. So I have to forward it to you!!! I suck at life",0,negative
18773,9b06b22cdc,  give them my best!,2,positive
18774,fa6fd14810, congrads on engagement/bridal shower! sounds like fun for upcoming 'jump out of the audience'  wd love to join in!,2,positive
18775,a9b2f78037,I had a great time at the surprise party! We got him good!,2,positive
18776,e451867f18, teehee. it was a good show anyway,2,positive
18777,51f650a1a9,  glad you liked it-  he`s done loads of arrangements but that was the only one i could find on blip,2,positive
18778,f0a6f536f1, thats what andy said a few hours ago....I HOPE THEY ACTUALLY ARE,2,positive
18779,2ecb51f985,"Home from Ghosts of Girlfriends past with my lovely luddite  Not exactly high theatre, but a good date movie!",1,neutral
18780,0a91c1f15a,"I don`t think that im feeling too well. all the sudden, im tired but scared to fall asleep cuz I know I will wake up sick.",0,negative
18781,2fb2fc139e,I am a big fan of Danny Dyer I have to say this movie looks awesome  http://snurl.com/hpwnz,2,positive
18782,9063631ab1,Funeral ceremony...gloomy friday...,0,negative
18783,59d93aa75c, targeted browser for what?! I just read that Windows Mobile uses the IE6 core as its default.,1,neutral
18784,2ca162decc,I am loving this sunshine and hating the thought of my office without windows,1,neutral
18785,c1cf043c84," um don`t u already have like NINE of my paintings?!?! jk, lemme come finish that 4 u",1,neutral
18786,9282c2a9e4,"_bui yeah right. I just accepted my grants, and it covered at least 10,000+ of my school fees. tritonlink is down so i cant verify",0,negative
18787,fa3d011527,I hear you ...,1,neutral
18788,925c8b900b,Came tantalizingly close to acing a Facebook communism quiz. One question has 'I hope Britain will be next communist' as correct answer.,2,positive
18789,fd725c1a36,Back in a mo. Cover Girls hubby on fb chat. She not seen him for 5 months,1,neutral
18790,26149e0547,Cross Country was today...Hmmphh my feet hurt,0,negative
18791,6b0204de62, http://twitpic.com/4wh4d - this is a very pretty picture,2,positive
18792,77b290dd59,a successful shopping day,2,positive
18793,868f498a67,Stressed  I want prom to be perfect for me & my babe and **** aint looking to good right now!,0,negative
18794,336ef6777c,"One final down, two to go!",1,neutral
18795,adeaea5a78," Wasn`t all bad #celtics won! But yeah, hope the #redsox do better. Good morning BTW.",1,neutral
18796,738c93704f,It`s Friday!!!!....and the sun is out....but I`m working inside.,1,neutral
18797,b717dc7e0e,zoita had a cardio apt. 2day. doc says her hole-in-the-heart hasn`t closed. she`ll need the surgery to close it http://ghurm.tumblr.com,0,negative
18798,48b57c226e,"I feel so stupid for saying this, but.... I DON`T KNOW HOW TO TWITTER SOME ONE PLEASE HELP ME. Ppl please do not laugh, ok laugh but...",0,negative
18799,a50da52189," talk to me isn`t a good idea?  i`m going to buy a gift to my friend, so you have 20 mins...",1,neutral
18800,4ea00867aa, i keep trying to get through but i cant,0,negative
18801,b53f939e05,Cars been dropped off for service and mot  getting the train home! Hate public transport!!,0,negative
18802,6001d8d7ec, I`m sorry you won`t make it.,0,negative
18803,cd32073ff8,  congratulations  were you being mindful through the run as well or / and listening to music?,2,positive
18804,0434a4de02," crazy, we live in a small world, and now u live in covina huh? Thas where im @ but back to chino i goooo",1,neutral
18805,e0e9a3dd87, whatz that supposed to mean  i have a dog now  waaaaaaaaaah lol jk,1,neutral
18806,54a55028d0, Thank you! You know I really love `BHB`,2,positive
18807,7fa2e0d069, www.WhisperGifts.com for bridal registry  dm me for a free premium account.,1,neutral
18808,6d3615da16,Good mornin & no u tol twitter LOL but I knew & called u yesterday 2 see if u were okay but no answer  how r u feelin babe?,2,positive
18809,b6c3e7d597,"wowza, only the second tweet of my entire trip and i leave in 3 days   but first - BLOW UP SF TOMORROW NIGHT!",1,neutral
18810,5ebd021c3b,Day 8 of the 30 Day Shred and Day 5 of Special K Challenge... I feel fantastic.,2,positive
18811,7556e8c6ad, Ohnoes!   That`s icky!,0,negative
18812,fec2be691c,"   You HAD 6 - 5 star reviews in Canada, at least until the 'Talk like a Canadian' incident",1,neutral
18813,8d70b707b7,http://twitpic.com/4wppe - we are one hott couple  eventho this was a few yrs ago but we still r,2,positive
18814,a484446fa8,Will be back in Dallas tomorrow.,1,neutral
18815,dd911d8f51,Looks like I got a defective MacBook,0,negative
18816,6b29cf2393, Hey Talinda  How Tyler slept this night? My nephew is now 4 yrs old and he stopped naps from age 3,1,neutral
18817,a211d4f5a2,When r these **** exams ever gone b over and done with?  i wanna b out in the sun,0,negative
18818,9434477ce5, HAHA all because of chocolate? Always knew your heart was in your stomach. Wait till you try the truffles,2,positive
18819,cc7a4083e8, No!  I in fact made sure that cookie was never delivered.,1,neutral
18820,91bef203dd,"reviews done, 30 new sentences, 100+ iknow done wow on a role",1,neutral
18821,ff7edd8115, Well now I`m gonna be on a mission to find their music,1,neutral
18822,0f1d0bfe9e,"so its been forever since I`ve tweet, just wanted to say thaty I love bill! and I hope ya`ll have an amazing week",2,positive
18823,2a16e5e638,wishing I got fij,2,positive
18824,1eeef4c2e4,Happy Mommy Day,2,positive
18825,5c85bcc748,its probable bed time. hugs and kisses  <33,2,positive
18826,df7ee6a593, still @ the courthouse!     Happy to have a job... sad its this one!,1,neutral
18827,dd8e956c58,_bum lol *30 minutes slow* in a sec  i was just having fun tearing down old posters and putting up new ones,2,positive
18828,35af795ce1,  many thanx guys,2,positive
18829,46b85565cf,Headache  hanging out with my puffy. I love him <3,1,neutral
18830,d631c88919,I have had to yield my computer to the Webkinz Fan Club...,1,neutral
18831,1f5340e36f,Whoooooo! Spcn 2009!  ready to cheer for !,2,positive
18832,3e6b71fda4," I know   But maybe by then you will have forgotten about it, and it will be like Christmas in July!!",1,neutral
18833,a6350df44b," ooh I`ve got that DVD, never got around to watching it   Is it any good?",1,neutral
18834,4435584f59,"Richelle Mead - Succubus Blues-fabulous read! very entertaining, lots of fun and interesting too!! next please..",2,positive
18835,255855245b,feeling like ****. hope its not swine flu or something,0,negative
18836,1f6a94f173, hey ive seen the musical live its funny lol,2,positive
18837,33b2de265e, YA I JUST GOT A TWITT FROM SOMEBODY SAYIN IT LOOKS LIKE ITS GONNA RAIN OUT HERE ON THE WEST COAST..I AINT BEEN OUTSIDE YET.,1,neutral
18838,80e48ff9b3,Never made it to the gym so will be doing my blowout sans thong wearing company. Phew! But bummer on missing workout,0,negative
18839,d539a1fb71,'leave the pieces' - the wreckers... hmm,1,neutral
18840,eadef421d6, I knew that. I attended an innovation seminar at Picnic 2007.,1,neutral
18841,445a420a00, Yep. Wasn`t that much to play with though. Just install and voilï¿½! It works  But you need a fast connection...,1,neutral
18842,10d733fe03, I picked up some stuff I missed the 2nd time  And to think you missed all the in jokes too!,0,negative
18843,f19bc91a54, no turkey leg? i can`t believe it!,0,negative
18844,fbd7978735,lol  Check this video out -- New Minute Maid Commercial http://tinyurl.com/cplt7p,1,neutral
18845,1f206c3346,Going to go kennel the dogs and then I am going to watch Goblet of Fire,1,neutral
18846,8ad9eb4106,Can I get a 'what?'  'what?'...the baby sent some Twitter messages on my behalf,1,neutral
18847,7c36b92dfe,I just got home.  i bought twiggies and a toothbrush that promises to make my teeth 60% cleaner. - http://tweet.sg,2,positive
18848,79a63fea5e,Happy Grey`s day everyone! Oh I miss Grey`s!!,1,neutral
18849,9b5abafa71,i think 90% of the irish population of manchester have come to my house today yet none of them are the 1 person i want to see,1,neutral
18850,003d519ae3,"around, reading, bed.",1,neutral
18851,60c98b7cbe, so the beneath show got cancelled BUMMER! i guess i wont see you til cornerstone  who are you goign with?,0,negative
18852,66c58bf482,Hi anyone there?!!!!!!!!!!!!!!,1,neutral
18853,bec37a7c92, Keep trying...taking texts all week long...,1,neutral
18854,c5e99dd229,Can`t concentrate  need a booster to woork,1,neutral
18855,b2c8a17eb7, But I can still putt 30 yards longer than you can hit your driver,0,negative
18856,53d393c732,"_Colossus Lol, cheers `mate`. Yeah it went well thanks",2,positive
18857,5a59636a24," no i didnt! i couldnt get to liverpool today, of all days!  did you?",1,neutral
18858,fc139d7665," Girl, you`re crazy... I LOVE! you.  Hahaha, and I GOT! yo` Lp Chap.",2,positive
18859,7a95002cbf,"hanging out with Rex, missing Alabama and my Nanna already...",0,negative
18860,0da090c332,"michael scofiled Noooooo !!  I hate the writer, director n production",0,negative
18861,af53db2f59,"Hey Oprah just watched the show with Hugh Jackman, I love him too, he is so sexy",2,positive
18862,e544261058,Awww the boys have no beards?    I LIKED THEIR MANLY MAN-NESS [via ] #asylm,2,positive
18863,6c4bedb84d,Goooosh! Someone payed my LastFM subscription  ^^,2,positive
18864,b7c302c0ab, Get thee yon to the nearest Walgreens upon arrival.,1,neutral
18865,d49c5f441a," i incredily love reading your tweets! they`re so entertaining, keep it up.",2,positive
18866,629f6e50a6,Marley crying for more ball throwing....keeps eying me through the door,0,negative
18867,3cbd7d0dd0,kind of.i`m trying to make sure i have everything yet still look after the boy.hubby isn`t home yet,2,positive
18868,24281f38f1," morning sweetie, you cool?  ****",2,positive
18869,948a4112c4, Love that book! My VW I`m about to turn in is named Scout.,2,positive
18870,32fcffc4a4,In a  mood.. Listening to the older stuff... This Time Around. Not that old but old enough.,1,neutral
18871,d572ff423b,  I don`t like Demi...I like La La Land and Don`t forget. Do you like Ashley Tisdale??,1,neutral
18872,d8666918dc,  aw. that sounds amazing  But I think I have work. Thank you for inviting me though,2,positive
18873,d27cd1e6ff,"thnkn bout yesterday..best day ever!& 2day Virtus vs Treviso at da futurshow..hard game,gotta win! FORZA RAGAZZI!!!",1,neutral
18874,a0235f0820,great night,2,positive
18875,e5cc43e0dd,Thinking about someone. Now a days I think more and code less  What is it...?,1,neutral
18876,fd7975b3fa, same,1,neutral
18877,0152ce3177,Is sooooo tired... wants to crawl back into bed,0,negative
18878,c351189e45, i think you should come tomarrow....because i was really really really looking foreword to seeing you.......please come?,2,positive
18879,706510b794," yeah, that was my point >.< please dont make me feel worse than i do",0,negative
18880,07e6ccba80,"have to change practice pools, someone threw up in our normal pool",1,neutral
18881,971c1e314b,_Fear_Me samee.. it sucks..,0,negative
18882,b0e4546251,Watching maxium 100. Why can`t I look beautiful like those girls.,0,negative
18883,bdf1649a54,CRYING CUZ PEOPLE WONT FOLLOW ME!!!!!!!,0,negative
18884,218ff7a436,man.. it`s starting to rain real hard..,0,negative
18885,980094add4,i just got my nails done n i already messed them up  Alejandra <3,0,negative
18886,c5d757a1f5," Noo, good guys are better  x",2,positive
18887,925620087e, i think im just going to wind up going Home and go to bed,1,neutral
18888,37b9a91393,Hella wow .  no doubt .,2,positive
18889,6213c6aa27,"your the voice i hear inside my head, the reason that i`m singing, i gotta find you, i need to find you",1,neutral
18890,b2bea50fa1,": Yeah, I fell asleep  I`m sorry. No way in the world I was waking up @ 7am lol. I had to work @ 9am.",0,negative
18891,0db6b2d73f, Most of my friends wanted to try it yesterday but failed because of the whole .Net thingy...it worked fine with me,1,neutral
18892,45df0618c0,"_Efron 17 Again was amazing! I have seen it three times! It`s just hilarious, and you are fantastic!",2,positive
18893,82954d69d4,_kelly Bummed about the maxi dresses!  I think they`re so cute for summer but I`m only 5`4'!,2,positive
18894,3acaf6d312, amy meredith has a soccer team? well i also have news about soccer. my team won aswell!!  ****,2,positive
18895,d8de266e5b,said final farewells to roommate.  almost finished packing then it`s dc or bust on the 3rd. california: i divorce you x 3!,1,neutral
18896,8326a50f87,"Darn it, I`m craving wedding cake... a craving that`s very hard to satisfy with anything else!",0,negative
18897,0a7c763151," If I can run by then, I will join you...miss running",0,negative
18898,d2435b327f,Today is not going to be relaxing like I hoped.,0,negative
18899,03fa13d223,Happy 2 b out of school!!!!!!! People just piss me off sometimes,2,positive
18900,b6e2be56bb,Listening my own playing on a friends album and being disgusted by every second of it... **** I suck.  Normal reaction. Every album.,0,negative
18901,ba1cac8f6b, its just one of those days....,1,neutral
18902,6dd9753e9a, was able to create an iTunes acct but can no longer redeem the Kris Allen album. note said it got canceled,0,negative
18903,73161cbf0d," yeah, totally unfair.  we should just. FLAME THEM EVERYWHERE",0,negative
18904,55d08dccb3,"_d We might not get Movie Night this week.  Unless it`s like really early in the morning for you, lol.",1,neutral
18905,9b2f6638a7,Stupid alarm!! LOL Morning Twiits.....,0,negative
18906,3f4e952c3c,_pinkapple Not much on for the weekend here. Off to Knox shortly & definitely must get into the garden. It`s a wee bit neglected.,2,positive
18907,c3f103b7f4,http://twitpic.com/67di2 - This is what I meant when I said my skin is terrible. Plus sunburnt chest.,0,negative
18908,466f707c18, i hope so  I KNOW WOO! haha 2 times  it was exciting lol,2,positive
18909,72b9f8f048, SICK! I`m totally getting GH5!! Too bad you guys didn`t get to play in Boston,0,negative
18910,533790770a," well you MY man, you and your truck are 900 too many miles away!!",0,negative
18911,e64708f752,just woke up from a delightful nap. I can`t desribe how much success is involved in an 8am nap on sat night....need rhubarb now,2,positive
18912,5f44c39180, Shiraz event was in an `anti-bahai` center.not in a mosque or in election campaign.Sadly children wr involved in zahedan,0,negative
18913,3db09b9c24, you`ll be fine  don`t worry ... good luck again,2,positive
18914,f5c7428d86,still hoping for a job... but now i have strep so looks like i wont be looking around places for the next couple of days,0,negative
18915,b887756dd3,Shaw guys are over when I want to be sleeping,1,neutral
18916,3e95b01fc7,is looking at that person from a very different pov.  never thought i`d see this day arrive!,1,neutral
18917,87967559b7,It`s 2am and I still haven`t gone to sleep yet! Up early to hit the beach and then shopping! Yays!!!,2,positive
18918,df427afbf5,I miss  so much  I wish I had enough money to be with him again,0,negative
18919,41fded8d64, lol  I`m sure it would be the most kick azz version we`ve ever heard!,2,positive
18920,9ddd03308b, i`m playing good because i`m a big baby,2,positive
18921,173b6b6ee3, at the store! Lol I don`t have any liquour here,1,neutral
18922,65539f18d2,"_spark heheh.  Odd though, I thought a couple of the others I`d done were better",1,neutral
18923,d6970002ab,Looks like i can go see jeffree star afterall. I told my dad he`d hate the music & he said i could go alone,1,neutral
18924,c4ba9e7b7a,watchin` a moovie...and im sited about going 2 ma friend Sara`s tomorrow at 9:00 a.m. She was injured   I luv ya`ll. i will keep u updated,1,neutral
18925,9f12976a6e,pics arent working for me here on twitter,0,negative
18926,976c044d4b,"good morning  6.15 am: plans for the day ...nope, nothing interesting",1,neutral
18927,0f2cdd75bd, Wow that`s very Buddhist o_O HOORAY JEWS,2,positive
18928,904e0779eb,_boo jealous  can you add `and I really wish nicole was here..but we all know what she`s really doing` to that tweet?,1,neutral
18929,f2c87a8129, cool.. look forward for frequent tweets,2,positive
18930,534ffa95e9,Hey where my left ****? She never respond bacc..,0,negative
18931,0ef4aaff38,Watch Jay Leno tonite!!!  It`s his last day as the Tonite Show Host and  Late Nite Leader,1,neutral
18932,05e37864e2,i`m soooo tired i have to study for all of my subjects ..... history is gonna be SO hard!!!! >.< help me!,0,negative
18933,c829b69a74,needs shows before wednesay!!! oh well... come one come all... Irvine Improv live @ Gotham Showcase 8pm  lots of good comics...then me.,2,positive
18934,7d47e5f7ef, it`s the non-www fail  http://www.mymunchies.net/ that works,0,negative
18935,533b97be64,"OK. Happy Star Wars Day, everyone. As they say, May the 4th be with you",2,positive
18936,e581f2ed14, the video on myspace is so funny...u run a lot hahaha i voted,2,positive
18937,08a860484a,Just got stung by nettles lol in about 3 fingers  and I mean come on that dude with the apples needed to step it up a notch!,1,neutral
18938,cf9896daba,Ohhh Ladyhawke is on channel 4  I sort of have a thing for Rutger Hauer http://twitpic.com/4jbzv,1,neutral
18939,5c49c70c70,feels sad coz i wasnt able to play with the guys!!!  http://plurk.com/p/wxiux,0,negative
18940,c49b181a9c,I need to sleep for a whole day to recover from this birthday!! I`m getting so old!!,1,neutral
18941,2cab9f3a6c,_Lovato Never been better thanks  what are you up to?,2,positive
18942,8a819304fa," I have a Palm now. I would like an HTC HD, but it costs 3 times more than my phone",1,neutral
18943,26e5565004, yes2 bgt! if everything goes well i`ll catch their reunion concert,1,neutral
18944,7d7a9f2413,_Jamie I guess  ! I was really suprised..,2,positive
18945,221bd7839f,This day jus keeps getting better and better  FML,2,positive
18946,80f154a190,because my dad has the tv to loud. Then i get creeped out cuz im from a dodgy neighbourhood and there was someone in my bush.,1,neutral
18947,e12555fdc2,"Assfuck, 'I`m sorry' roll. Okay I gave in.  I`m such a sucker.  http://twitpic.com/677xt",0,negative
18948,db170f74cc, just watched it on youtube and its hilarious. i laughed trough it.. seriously guys so funny.. greetings from Germany...,2,positive
18949,46ab4d55dd,"just got home! LET US ALL BE CONNECTED WITH GOD, CONSTANTLY!",1,neutral
18950,4856b1b944,Need dayquil,1,neutral
18951,95aef92a22,where has my sleep run off to??,1,neutral
18952,522f301f0a, aw i`m sorry  i was rooting for you just to let you know!,2,positive
18953,6fc3234fde," im not a supermodel, i still eat mcdonalds baby thats just me!  ****",1,neutral
18954,76f9f9ad73,i have high cholesterol,0,negative
18955,c05493776f,Moodle Intro training this morning... ages since i`ve done that... and only 2 bookings,1,neutral
18956,452852e92d,Somewhere in the center...,1,neutral
18957,8a8a992e19,"it`s a perfect day to throw back your head and kiss it all good bye - love it, so cheerful!!  ? http://blip.fm/~5jckp",2,positive
18958,a1898e44e9,As predicted i feel lyk ****  gahh i hate bein ill!! At wrk tweet lata ****,0,negative
18959,2a9009ce2f,_surprises unfortunately yes,0,negative
18960,718f5c214a,Gotta go to the doctor this morning  i feel so sick right now. i can barely talk but i`m still yelling across the house lol,0,negative
18961,1458194844,"Just changed my car tires, cost me a bomb.",0,negative
18962,303b1cad71,Really!,1,neutral
18963,1b48b4632b, that really sucks - I think I might cry if I skipped over anything important I don`t have. Comps are getting to be disposable,0,negative
18964,be41b247ac,thought Yes Man was good  had a blast with old friends tonight and heard some great music,2,positive
18965,75868c64e0,I`m slowly reallizing how this burn I got at work 5 hours ago really sucks,0,negative
18966,c4467c4f12,Forgot to set the alarm for a 6am ride  Hope I can get in a few easy miles after work.  Tomorrow: racin` the Gap!,2,positive
18967,0fd84e62f0,happy mothers day to all the baby mommasss! rofl,2,positive
18968,c2feb2dd71," Sadly, it doesn`t  I was so hopeful after American Doll Posse, too ... it`s just so blah and vacant of dynamic.",0,negative
18969,7f8ac5fd76,This herniated disc sucks.  I`m stuck mostly on my back when I could be out riding.,0,negative
18970,3bd10905ed,"Ugh, i hate waiting in airports. I couldn`t find a seat near an outlet either.",0,negative
18971,523a6d7be3,i am outta here... see you guys later (or tomorrow)... happy mom`s day again!,2,positive
18972,ab9a4b9c31,"As old as the answer to the ultimate question of life, the universe & everything. That`s 42, for all the non-Hitchikers Guide fans",1,neutral
18973,8167780db1,I am parked in FS yet no ticket.,1,neutral
18974,d7d4f4e897,why does  never reply to mee  he must really hate me :l,0,negative
18975,2bc462bcc3," hahahaha nice. i gave up on bio cos idk what the hell i`m doing, so hello chem",0,negative
18976,3e9e3f0d69," nah, you`re just altered forever   Enjoy.",2,positive
18977,fd2db7743b,has work to go to.,1,neutral
18978,562296bdb0,Done studying bout the earth,1,neutral
18979,5cdec91d41,happy motherss dayyyy  so my sister decided to make lunch...hmph. but i decorated the house !  andd then i danced and sang hahaa,2,positive
18980,904f5b9d81,no class the next two days...but work  everyday from today til next wednesday  so sad,0,negative
18981,c76e4d576b, No u miss me !!!!! LOL,0,negative
18982,169d903dbe, Hope your son is okay!,2,positive
18983,2ecf90d8c1,"Just hangin out at home, watchin twiligghhttt ( and readin it (AGAIN!!) lol School sukked today Bahaha",0,negative
18984,abc7df8d02, Awesome! Wish I could fly out to see her,2,positive
18985,01017a83e9,Boyfriend is out with friends tonight. Don`t know what to do with my evening,1,neutral
18986,4e9c5f2abf, i wish i could call you but it will cost a lot  my parents wont let me,1,neutral
18987,97ce887ed0,"happy mothers day.  oh and no i havent read it yet, will do now",2,positive
18988,1029600232, you own a didgeridoo?!?!,1,neutral
18989,a6fd34d3db,_Mean WHERE?,1,neutral
18990,cf44fa82c2," 105% of people between 18-24 yrs in DK is on facebook, more profiles than citizens in that range  Where are you in DK? And Why?",1,neutral
18991,ace08f428a,Listening Maroon 5 .... 'Songs About Jane' is one of my favourite albums in time,2,positive
18992,425c250427, Thanks for getting me bottled water.,2,positive
18993,bb4b9b1286,Been sitting in garden with my mummy and also got a text from the boy who i thought had GOT THE HINT    obviously not.,1,neutral
18994,704b8f7cca,shuuut up  stupid.,2,positive
18995,0995ef4429, yeah that sounds more sensible. thought you had a heston bleumenthal moment of genius somehow!,2,positive
18996,739630337f,  I missed one,0,negative
18997,db07e1c8f2, did you really just call me Ma`am...wow that was the reality check of the day  lol,2,positive
18998,f7fadafda2,Tyring to pack for my Aruba trip (soul beach music fest),1,neutral
18999,715c8255d9, the pink straw also makes you manly,1,neutral
19000,6bd6594906, this hiatus of yours is like... really long. Boo,0,negative
19001,9cb52b2dd1,HAPPY MOTHER`S DAY!,2,positive
19002,0db5ee374b,up odee early qot a call from some1 who I haven`t heard from in a very lonq time,1,neutral
19003,722232aea0,is going to our cabin soon,1,neutral
19004,4a072134f6,i`ve got nothing witty to tweet,2,positive
19005,0d0cef8f86,is taking mommy to the airport.,1,neutral
19006,d3c24282ab," they are evil mean people, who hurt you. I have a terrible phobia of dentists, but had toothache from hell this week",0,negative
19007,693e7b9e12,Back in from LI 2hours ago n still made it to work  yay me,2,positive
19008,4f59a42713,Live TV coming to the XBox 360.  But only if you live in the UK.  http://tinyurl.com/kq47ah,1,neutral
19009,f5af158d52," eesh, sorry to hear that. That isn`t going to make travel to Michigan very fun.",0,negative
19010,53008d68b3,Setting up bookmarks on my new Blackberry Curve. Now anyone from work can get ahold of me at anytime!,1,neutral
19011,eadb5f8e35,"  LOL --> don`t mention it, my pleasure!!",2,positive
19012,5f4f71100b,got 1 after school detention. 2 lunch times and if i dont go to them. i will get 2 more after schools,0,negative
19013,d4e19b52bd,peeling so much!!   ..I feel so bad,0,negative
19014,22292d2719,Having Margaritas w/ mommie...what a great combo!,2,positive
19015,d0c214ad3a,good mornig to everone... it`s a great morning ...in the evening i play in the theatre in lord of the flies. it`s so much fun!,2,positive
19016,e11c0371de, aww  im ok been stuck on a coach coming back from nans today and its been lovely sunshine too  ****,2,positive
19017,7fbb195ca0," no email?   just kidding, it can wait filling out form now... seriously.",1,neutral
19018,659fc1dd21, never a relaxing weekend for the allahpundit,0,negative
19019,06c1fbf621,_august84 hahahaha now that is a spooky wish babes  how about a lifetime supply of shoes with matching bags and constant weight?,0,negative
19020,7883967f6f,Bacon Fail.  Ended up with a commiseration muffin,0,negative
19021,3822b1d130," say hi to me, i`m depressed cause i cant see you",0,negative
19022,5f78272926," You are very sweet, my everyday hero friend",2,positive
19023,077424e4f4,"I seem to have run into a bit of a keychain issue.  User differs on /Library/Keychains/System.keychain, should be 501, owner is 0",1,neutral
19024,26548c9219,I hate it when my sweetie has a bad day  http://tinyurl.com/lr22dj,0,negative
19025,0e26aab293,"  I`m sorry.....deep breaths, I started a program called panicaway...it has worked wonders.",1,neutral
19026,aa05fe6808, Pfft. FAN THIS *helicopters imaginary penis* ....  HI DRAKE! WELCOME TO THE REAL WORLD!!!,1,neutral
19027,d7b1e9163e,getting ready for the concert tonight! YAY!,2,positive
19028,42112edf95,just chilling out in my room on the computer,2,positive
19029,b0e946fd3e,"_skies You got me singing Falling in Love now. Only, I`m changing the week day to Saturday. Doesn`t quite fit.",0,negative
19030,5445e06532,"it`s overwhelming how i`m finally catching up with my cousin/bff since i was three who i haven`t seen in years. ah, memories. miss her",1,neutral
19031,e1ba81c864,  lure her in with a foot massage!,2,positive
19032,5a5b832481, lucky! I still want those blue ones,2,positive
19033,e8aeca1025,started a great mother`s day season!,2,positive
19034,4e0a8881c3,off work yesss ! super hungry,0,negative
